query,notfound,_id,_score,symbol
54460,,54460,26.31847,MRPS21
56945,,56945,26.31847,MRPS22
51649,,51649,25.52669,MRPS23
64951,,64951,26.31847,MRPS24
51116,,51116,26.31847,MRPS2
64432,,64432,25.52669,MRPS25
64949,,64949,26.31847,MRPS26
23107,,23107,26.31847,MRPS27
28957,,28957,26.31847,MRPS28
10884,,10884,25.52669,MRPS30
10240,,10240,25.52669,MRPS31
51650,,51650,26.31847,MRPS33
65993,,65993,26.31847,MRPS34
60488,,60488,25.52669,MRPS35
92259,,92259,25.52669,MRPS36
64969,,64969,26.31847,MRPS5
64968,,64968,26.31847,MRPS6
51081,,51081,26.31847,MRPS7
64965,,64965,25.52669,MRPS9
92399,,92399,26.31847,MRRF
57380,,57380,25.52669,MRS2
729633,,729633,8.489829,MRS2P2
51154,,51154,26.31847,MRTO4
10335,,10335,26.31847,IRAG1
341116,,341116,25.525448,MS4A10
54860,,54860,25.52669,MS4A12
503497,,503497,25.52669,MS4A13
84689,,84689,25.52669,MS4A14
219995,,219995,25.52669,MS4A15
931,,931,25.52669,MS4A1
2206,,2206,25.52669,MS4A2
932,,932,25.52669,MS4A3
51338,,51338,25.52669,MS4A4A
64232,,64232,25.525448,MS4A5
64231,,64231,25.52669,MS4A6A
245802,,245802,25.52669,MS4A6E
58475,,58475,25.52669,MS4A7
83661,,83661,25.52669,MS4A8
9242,,9242,26.31847,MSC
343930,,343930,26.31847,MSGN1
4436,,4436,25.52669,MSH2
4437,,4437,25.52669,MSH3
4438,,4438,25.52669,MSH4
4439,,4439,25.52669,MSH5
2956,,2956,25.52669,MSH6
4440,,4440,25.52669,MSI1
124540,,124540,26.31847,MSI2
339287,,339287,25.52669,MSL1
55167,,55167,25.52669,MSL2
10943,,10943,25.52669,MSL3
151507,,151507,8.234416,MSL3P1
10232,,10232,25.525448,MSLN
401827,,401827,26.31847,MSLNL
4477,,4477,26.31847,MSMB
692094,,692094,26.31847,MSMP
4478,,4478,25.52669,MSN
4481,,4481,26.31847,MSR1
4482,,4482,26.31847,MSRA
22921,,22921,26.31847,MSRB2
253827,,253827,26.31847,MSRB3
4485,,4485,26.31847,MST1
11209,,11209,8.489829,MST1P2
11223,,11223,8.234416,MST1L
4486,,4486,25.52669,MST1R
51765,,51765,25.525448,STK26
2660,,2660,25.52669,MSTN
55154,,55154,26.31847,MSTO1
100129405,,100129405,8.489829,MSTO2P
4487,,4487,25.52669,MSX1
4488,,4488,25.52669,MSX2
55545,,55545,8.489829,MSX2P1
4489,,4489,25.52669,MT1A
4490,,4490,26.31847,MT1B
326343,,326343,8.489829,MT1DP
4493,,4493,26.31847,MT1E
4494,,4494,26.31847,MT1F
4495,,4495,26.31847,MT1G
4496,,4496,26.317228,MT1H
644314,,644314,8.4894285,MT1IP
4500,,4500,8.489829,MT1L
4499,,4499,26.31847,MT1M
4501,,4501,26.31847,MT1X
4502,,4502,26.31847,MT2A
4504,,4504,26.31847,MT3
84560,,84560,26.31847,MT4
9112,,9112,25.52669,MTA1
9219,,9219,25.52669,MTA2
57504,,57504,25.52669,MTA3
4507,,4507,25.52669,MTAP
27085,,27085,26.31847,MTBP
23787,,23787,26.31847,MTCH1
23788,,23788,25.52669,MTCH2
4515,,4515,26.31847,MTCP1
100272147,,100272147,26.31847,CMC4
92140,,92140,25.52669,MTDH
7978,,7978,26.31847,MTERF1
51001,,51001,26.317228,MTERF3
130916,,130916,26.317228,MTERF4
80298,,80298,26.31847,MTERF2
4520,,4520,26.31847,MTF1
22823,,22823,26.31847,MTF2
123263,,123263,25.52669,MTFMT
9650,,9650,26.31847,MTFR1
92170,,92170,26.31847,MTG1
4522,,4522,25.52669,MTHFD1
25902,,25902,26.31847,MTHFD1L
10797,,10797,25.52669,MTHFD2
441024,,441024,25.525448,MTHFD2L
4524,,4524,25.52669,MTHFR
10588,,10588,26.31847,MTHFS
64779,,64779,26.31847,MTHFSD
4528,,4528,25.52669,MTIF2
219402,,219402,26.31847,MTIF3
9633,,9633,26.31847,TESMIN
4534,,4534,25.525448,MTM1
54893,,54893,26.31847,MTMR10
10903,,10903,26.31847,MTMR11
54545,,54545,26.31847,MTMR12
64419,,64419,26.31847,MTMR14
22909,,22909,25.52669,FAN1
8776,,8776,26.31847,MTMR1
8898,,8898,26.31847,MTMR2
8897,,8897,26.31847,MTMR3
9110,,9110,26.317228,MTMR4
9107,,9107,26.31847,MTMR6
9108,,9108,26.31847,MTMR7
55613,,55613,26.31847,MTMR8
66036,,66036,26.31847,MTMR9
339483,,339483,8.489829,MTMR9LP
4543,,4543,25.52669,MTNR1A
4544,,4544,25.52669,MTNR1B
25821,,25821,26.31847,MTO1
2475,,2475,25.52669,MTOR
51537,,51537,26.31847,MTFP1
55149,,55149,26.31847,MTPAP
4548,,4548,25.52669,MTR
9617,,9617,26.31847,MTRF1
54516,,54516,26.317228,MTRF1L
4552,,4552,26.31847,MTRR
9788,,9788,26.31847,MTSS1
92154,,92154,26.31847,MTSS2
4547,,4547,26.31847,MTTP
57509,,57509,25.525448,MTUS1
23281,,23281,26.317228,MTUS2
246754,,246754,26.317228,MTVR2
4580,,4580,25.52669,MTX1
10651,,10651,25.52669,MTX2
345778,,345778,26.31847,MTX3
10071,,10071,26.31847,MUC12
56667,,56667,26.31847,MUC13
4582,,4582,25.52669,MUC1
143662,,143662,26.31847,MUC15
94025,,94025,25.52669,MUC16
140453,,140453,25.52669,MUC17
200958,,200958,26.31847,MUC20
394263,,394263,26.31847,MUC21
4583,,4583,26.31847,MUC2
4585,,4585,25.52669,MUC4
727897,,727897,25.52669,MUC5B
4588,,4588,25.52669,MUC6
4589,,4589,26.31847,MUC7
118430,,118430,26.31847,MUCL1
55745,,55745,26.31847,AP5M1
79594,,79594,26.31847,MUL1
84939,,84939,25.525448,PWWP3A
139221,,139221,26.31847,PWWP3B
347273,,347273,26.31847,CAVIN4
80198,,80198,25.52669,MUS81
4593,,4593,25.52669,MUSK
389125,,389125,25.52669,MUSTN1
4594,,4594,25.52669,MMUT
63915,,63915,25.52669,BLOC1S5
4595,,4595,26.31847,MUTYH
4597,,4597,26.31847,MVD
4598,,4598,26.31847,MVK
9961,,9961,26.317228,MVP
4599,,4599,26.31847,MX1
4600,,4600,26.31847,MX2
4084,,4084,25.52669,MXD1
83463,,83463,25.525448,MXD3
10608,,10608,26.31847,MXD4
4601,,4601,26.31847,MXI1
25878,,25878,26.31847,MXRA5
439921,,439921,26.31847,MXRA7
54587,,54587,26.31847,MXRA8
91663,,91663,26.31847,MYADM
151325,,151325,8.489829,MYADML
255275,,255275,26.31847,MYADML2
4602,,4602,25.52669,MYB
10514,,10514,25.52669,MYBBP1A
4603,,4603,26.31847,MYBL1
4605,,4605,25.52669,MYBL2
4604,,4604,26.31847,MYBPC1
4606,,4606,25.52669,MYBPC2
4607,,4607,25.52669,MYBPC3
4608,,4608,26.317228,MYBPH
343263,,343263,26.317228,MYBPHL
4609,,4609,25.52669,MYC
23077,,23077,26.31847,MYCBP2
26292,,26292,26.31847,MYCBP
84073,,84073,26.31847,MYCBPAP
4610,,4610,26.31847,MYCL
4613,,4613,25.52669,MYCN
10408,,10408,26.31847,MYCNOS
80177,,80177,26.31847,MYCT1
4615,,4615,25.525448,MYD88
50804,,50804,26.31847,MYEF2
150678,,150678,26.31847,COPS9
26579,,26579,26.31847,MYEOV
4617,,4617,26.31847,MYF5
4618,,4618,25.52669,MYF6
4628,,4628,25.52669,MYH10
4629,,4629,26.31847,MYH11
8735,,8735,26.31847,MYH13
4619,,4619,26.31847,MYH1
79784,,79784,25.52669,MYH14
22989,,22989,25.52669,MYH15
84176,,84176,8.234416,MYH16
4620,,4620,26.31847,MYH2
4621,,4621,26.31847,MYH3
4622,,4622,26.31847,MYH4
4624,,4624,25.52669,MYH6
4625,,4625,26.317228,MYH7
57644,,57644,26.317228,MYH7B
4626,,4626,26.317228,MYH8
4627,,4627,25.52669,MYH9
93408,,93408,25.52669,MYL10
10627,,10627,25.52669,MYL12A
103910,,103910,25.52669,MYL12B
4632,,4632,25.52669,MYL1
4633,,4633,25.52669,MYL2
4634,,4634,25.52669,MYL3
4635,,4635,25.52669,MYL4
4636,,4636,25.52669,MYL5
4637,,4637,25.52669,MYL6
140465,,140465,25.52669,MYL6B
58498,,58498,25.52669,MYL7
10398,,10398,25.52669,MYL9
29116,,29116,26.31847,MYLIP
85366,,85366,25.52669,MYLK2
91807,,91807,26.31847,MYLK3
340156,,340156,25.52669,MYLK4
4638,,4638,25.52669,MYLK
29895,,29895,25.52669,MYLPF
55892,,55892,26.31847,MYNN
4651,,4651,25.52669,MYO10
51168,,51168,26.31847,MYO15A
80022,,80022,26.31847,MYO15B
23026,,23026,26.31847,MYO16
399687,,399687,26.31847,MYO18A
84700,,84700,26.31847,MYO18B
80179,,80179,26.31847,MYO19
4640,,4640,26.31847,MYO1A
4430,,4430,26.31847,MYO1B
4641,,4641,25.52669,MYO1C
4642,,4642,25.525448,MYO1D
4643,,4643,25.525448,MYO1E
4542,,4542,26.31847,MYO1F
64005,,64005,26.31847,MYO1G
283446,,283446,26.31847,MYO1H
53904,,53904,25.52669,MYO3A
140469,,140469,25.52669,MYO3B
4644,,4644,26.317228,MYO5A
4645,,4645,26.317228,MYO5B
55930,,55930,26.31847,MYO5C
4646,,4646,25.52669,MYO6
4647,,4647,25.52669,MYO7A
4648,,4648,26.31847,MYO7B
4649,,4649,26.31847,MYO9A
4650,,4650,26.31847,MYO9B
4653,,4653,25.52669,MYOC
93649,,93649,26.31847,MYOCD
4654,,4654,25.52669,MYOD1
26509,,26509,26.31847,MYOF
4656,,4656,25.52669,MYOG
8736,,8736,25.52669,MYOM1
9172,,9172,25.52669,MYOM2
127294,,127294,26.31847,MYOM3
9499,,9499,26.31847,MYOT
58529,,58529,26.31847,MYOZ1
51778,,51778,26.31847,MYOZ2
91977,,91977,26.31847,MYOZ3
84665,,84665,26.31847,MYPN
339344,,339344,26.31847,MYPOP
25924,,25924,26.317228,MYRIP
114803,,114803,25.52669,MYSM1
84148,,84148,25.52669,KAT8
11143,,11143,25.52669,KAT7
7994,,7994,25.525448,KAT6A
23522,,23522,25.52669,KAT6B
4661,,4661,26.31847,MYT1
23040,,23040,26.31847,MYT1L
7593,,7593,26.31847,MZF1
9683,,9683,26.31847,N4BP1
55728,,55728,26.31847,N4BP2
90634,,90634,26.31847,N4BP2L1
10443,,10443,25.52669,N4BP2L2
23138,,23138,26.31847,N4BP3
29104,,29104,25.52669,N6AMT1
221143,,221143,26.31847,EEF1AKMT1
8260,,8260,25.52669,NAA10
84779,,84779,26.31847,NAA11
80155,,80155,25.52669,NAA15
79612,,79612,25.52669,NAA16
51126,,51126,26.31847,NAA20
80018,,80018,26.31847,NAA25
122830,,122830,26.31847,NAA30
60560,,60560,26.31847,NAA35
51691,,51691,26.31847,LSM8
79829,,79829,26.317228,NAA40
80218,,80218,26.317228,NAA50
27163,,27163,25.525448,NAAA
10003,,10003,26.31847,NAALAD2
10004,,10004,26.31847,NAALADL1
254827,,254827,26.31847,NAALADL2
4664,,4664,26.31847,NAB1
4665,,4665,26.31847,NAB2
342538,,342538,26.31847,NACA2
4666,,4666,26.31847,NACA
23148,,23148,26.31847,NACAD
83955,,83955,8.489829,NACA4P
112939,,112939,25.52669,NACC1
138151,,138151,26.31847,NACC2
65220,,65220,25.52669,NADK
55191,,55191,26.31847,NADSYN1
8883,,8883,26.31847,NAE1
92345,,92345,26.31847,NAF1
4668,,4668,26.31847,NAGA
55577,,55577,26.31847,NAGK
4669,,4669,26.31847,NAGLU
51172,,51172,26.31847,NAGPA
162417,,162417,26.31847,NAGS
203245,,203245,26.31847,NAIF1
4671,,4671,25.52669,NAIP
259232,,259232,25.52669,NALCN
10135,,10135,25.52669,NAMPT
79923,,79923,26.317228,NANOG
340719,,340719,26.317228,NANOS1
339345,,339345,26.31847,NANOS2
342977,,342977,26.31847,NANOS3
140838,,140838,26.31847,NANP
54187,,54187,26.31847,NANS
4673,,4673,26.31847,NAP1L1
4674,,4674,26.31847,NAP1L2
4675,,4675,26.31847,NAP1L3
4676,,4676,26.31847,NAP1L4
266812,,266812,26.31847,NAP1L5
645996,,645996,8.489829,NAP1L6P
8775,,8775,25.52669,NAPA
63908,,63908,26.31847,NAPB
222236,,222236,25.52669,NAPEPLD
8774,,8774,25.52669,NAPG
93100,,93100,26.31847,NAPRT
9476,,9476,26.31847,NAPSA
256236,,256236,8.489829,NAPSB
26502,,26502,26.31847,NARF
64428,,64428,26.31847,CIAO3
79664,,79664,26.31847,ICE2
79731,,79731,26.31847,NARS2
4677,,4677,25.52669,NARS1
4678,,4678,26.31847,NASP
55226,,55226,26.31847,NAT10
57106,,57106,26.31847,NAT14
79903,,79903,26.31847,NAA60
9,,9,26.31847,NAT1
10,,10,26.31847,NAT2
24142,,24142,26.31847,NAA80
9027,,9027,26.31847,NAT8
51471,,51471,8.4894285,NAT8B
339983,,339983,26.31847,NAT8L
26151,,26151,26.31847,NAT9
89796,,89796,26.31847,NAV1
89797,,89797,26.31847,NAV2
89795,,89795,25.52669,NAV3
51594,,51594,25.52669,NBAS
26960,,26960,26.31847,NBEA
65065,,65065,26.317228,NBEAL1
23218,,23218,26.317228,NBEAL2
4681,,4681,26.317228,NBL1
79804,,79804,26.31847,HAND2-AS1
4683,,4683,25.52669,NBN
100132406,,100132406,26.31847,NBPF10
25832,,25832,26.31847,NBPF14
284565,,284565,26.31847,NBPF15
55672,,55672,26.31847,NBPF1
728936,True,,,
285622,,285622,8.489829,NBPF22P
84224,,84224,26.31847,NBPF3
148545,,148545,26.31847,NBPF4
653149,,653149,26.31847,NBPF6
343505,,343505,8.489829,NBPF7P
400818,,400818,26.31847,NBPF9
4077,,4077,26.31847,NBR1
10230,,10230,26.31847,NBR2
83988,,83988,25.52669,NCALD
4684,,4684,26.31847,NCAM1
4685,,4685,26.317228,NCAM2
1463,,1463,26.31847,NCAN
9918,,9918,25.52669,NCAPD2
23310,,23310,26.31847,NCAPD3
54892,,54892,25.52669,NCAPG2
64151,,64151,25.52669,NCAPG
29781,,29781,25.52669,NCAPH2
23397,,23397,25.52669,NCAPH
4686,,4686,25.52669,NCBP1
22916,,22916,25.52669,NCBP2
342897,,342897,26.31847,NCCRP1
23154,,23154,26.31847,NCDN
57552,,57552,26.31847,NCEH1
653361,,653361,26.31847,NCF1
654816,,654816,8.489829,NCF1B
654817,,654817,8.489829,NCF1C
4688,,4688,26.31847,NCF2
4689,,4689,25.52669,NCF4
4690,,4690,26.31847,NCK1
8440,,8440,26.31847,NCK2
10787,,10787,26.31847,NCKAP1
3071,,3071,26.317228,NCKAP1L
344148,,344148,26.317228,NCKAP5
57701,,57701,26.317228,NCKAP5L
51517,,51517,25.52669,NCKIPSD
4691,,4691,25.52669,NCL
56926,,56926,26.31847,NCLN
8648,,8648,25.52669,NCOA1
10499,,10499,25.52669,NCOA2
8202,,8202,26.31847,NCOA3
8031,,8031,26.31847,NCOA4
57727,,57727,25.52669,NCOA5
23054,,23054,25.52669,NCOA6
135112,,135112,26.31847,NCOA7
9611,,9611,26.31847,NCOR1
9612,,9612,26.31847,NCOR2
9437,,9437,26.31847,NCR1
9436,,9436,26.31847,NCR2
259197,,259197,26.31847,NCR3
140875,,140875,26.31847,LINC00028
100144596,,100144596,26.31847,LINC00029
158035,,158035,26.31847,LINC00032
619434,,619434,26.31847,LINC00051
145978,,145978,26.31847,LINC00052
92482,,92482,25.52669,BBIP1
147650,,147650,26.31847,SPACA6
399668,,399668,26.317228,SMIM10L2A
644596,,644596,26.31847,SMIM10L2B
100188953,,100188953,26.317228,LINC00092
100188954,,100188954,26.31847,DNMBP-AS1
266655,,266655,26.31847,BRD3OS
283932,,283932,26.31847,FBXL19-AS1
359822,,359822,26.31847,KCNIP4-IT1
80161,,80161,26.31847,ASMTL-AS1
283981,,283981,26.31847,LINC00685
642976,,642976,26.31847,GRIK1-AS1
54090,,54090,26.31847,LINC00111
54089,,54089,26.31847,LINC00112
54088,,54088,26.31847,LINC00113
400866,,400866,26.31847,LINC00114
79854,,79854,26.31847,LINC00115
205251,,205251,26.31847,MTLN
348808,,348808,26.31847,NPHP3-AS1
55389,True,,,
112597,,112597,26.31847,CYTOR
54075,,54075,26.31847,CHODL-AS1
54072,,54072,26.31847,LINC00158
54070,True,,,
54064,,54064,26.31847,LINC00160
118421,,118421,26.317228,LINC00161
378825,,378825,26.31847,PICSAR
554226,,554226,26.31847,ANKRD30BL
440072,,440072,26.31847,PRDM10-DT
400508,,400508,26.31847,CRYM-AS1
80862,,80862,8.489829,ZNRD1ASP
100287569,,100287569,26.317228,LINC00173
285908,,285908,26.31847,LINC00174
378832,,378832,26.31847,COL18A1-AS1
284739,,284739,26.31847,C20orf204
503538,,503538,26.31847,A1BG-AS1
100302692,,100302692,26.317228,FTX
554203,,554203,25.52669,JPX
55410,True,,,
125144,,125144,26.31847,SNHG29
193629,,193629,26.317228,LINC00189
399706,,399706,26.31847,LINC00200
284702,True,,,
387644,,387644,26.31847,FAM238C
319085,,319085,26.31847,ITPK1-AS1
286967,,286967,26.31847,FAM223B
388910,,388910,26.31847,LINC00207
114915,,114915,26.31847,EPB41L4A-AS1
401629,,401629,26.31847,FAM224B
64493,,64493,26.31847,LINC00235
23413,,23413,25.52669,NCS1
23385,,23385,25.52669,NCSTN
10403,,10403,25.52669,NDC80
54820,,54820,26.31847,NDE1
81565,,81565,25.52669,NDEL1
80762,,80762,26.31847,NDFIP1
54602,,54602,26.31847,NDFIP2
4692,,4692,26.317228,NDN
56160,,56160,25.525448,NSMCE3
27158,,27158,25.52669,NDOR1
4693,,4693,25.52669,NDP
10397,,10397,25.52669,NDRG1
57447,,57447,26.31847,NDRG2
57446,,57446,26.31847,NDRG3
65009,,65009,26.31847,NDRG4
3340,,3340,26.31847,NDST1
8509,,8509,26.31847,NDST2
9348,,9348,26.31847,NDST3
64579,,64579,26.31847,NDST4
4705,,4705,25.52669,NDUFA10
126328,,126328,25.52669,NDUFA11
55967,,55967,25.52669,NDUFA12
51079,,51079,25.52669,NDUFA13
4694,,4694,25.52669,NDUFA1
4695,,4695,25.52669,NDUFA2
4696,,4696,25.52669,NDUFA3
4697,,4697,25.52669,NDUFA4
56901,,56901,26.31847,NDUFA4L2
4698,,4698,25.52669,NDUFA5
4700,,4700,25.52669,NDUFA6
4701,,4701,25.52669,NDUFA7
4702,,4702,25.52669,NDUFA8
4704,,4704,25.52669,NDUFA9
4706,,4706,25.52669,NDUFAB1
51103,,51103,25.52669,NDUFAF1
91942,,91942,26.31847,NDUFAF2
25915,,25915,26.31847,NDUFAF3
29078,,29078,25.52669,NDUFAF4
4716,,4716,25.52669,NDUFB10
54539,,54539,25.52669,NDUFB11
4707,,4707,25.52669,NDUFB1
4708,,4708,25.52669,NDUFB2
4709,,4709,25.52669,NDUFB3
4710,,4710,25.52669,NDUFB4
4711,,4711,25.52669,NDUFB5
4712,,4712,25.52669,NDUFB6
4713,,4713,25.52669,NDUFB7
4714,,4714,25.52669,NDUFB8
4715,,4715,25.52669,NDUFB9
4717,,4717,25.52669,NDUFC1
4718,,4718,25.52669,NDUFC2
4719,,4719,25.52669,NDUFS1
4720,,4720,25.52669,NDUFS2
4722,,4722,25.52669,NDUFS3
4724,,4724,25.52669,NDUFS4
4725,,4725,25.52669,NDUFS5
4726,,4726,25.52669,NDUFS6
374291,,374291,25.52669,NDUFS7
4728,,4728,25.52669,NDUFS8
4723,,4723,25.52669,NDUFV1
4729,,4729,25.52669,NDUFV2
4731,,4731,25.52669,NDUFV3
283131,,283131,25.52669,NEAT1
4703,,4703,26.31847,NEB
10529,,10529,25.52669,NEBL
64168,,64168,26.31847,NECAB1
54550,,54550,26.31847,NECAB2
63941,,63941,26.31847,NECAB3
25977,,25977,26.31847,NECAP1
55707,,55707,26.31847,NECAP2
121441,,121441,25.52669,NEDD1
4734,,4734,25.52669,NEDD4
23327,,23327,25.52669,NEDD4L
4738,,4738,25.52669,NEDD8
4739,,4739,26.31847,NEDD9
4744,,4744,25.52669,NEFH
4747,,4747,26.31847,NEFL
4741,,4741,26.31847,NEFM
257194,,257194,25.52669,NEGR1
79661,,79661,25.52669,NEIL1
252969,,252969,25.52669,NEIL2
55247,,55247,25.52669,NEIL3
152110,,152110,25.52669,NEK10
79858,,79858,25.52669,NEK11
4750,,4750,25.52669,NEK1
4751,,4751,25.52669,NEK2
4752,,4752,25.52669,NEK3
6787,,6787,25.52669,NEK4
341676,,341676,25.52669,NEK5
10783,,10783,25.52669,NEK6
140609,,140609,25.52669,NEK7
284086,,284086,25.52669,NEK8
91754,,91754,25.52669,NEK9
26012,,26012,26.31847,NSMF
4745,,4745,26.31847,NELL1
4753,,4753,25.52669,NELL2
29937,,29937,26.31847,NENF
4756,,4756,25.52669,NEO1
10763,,10763,26.31847,NES
10276,,10276,26.31847,NET1
81832,,81832,26.31847,NETO1
81831,,81831,26.31847,NETO2
4758,,4758,26.31847,NEU1
4759,,4759,26.31847,NEU2
10825,,10825,26.31847,NEU3
129807,,129807,26.31847,NEU4
54492,,54492,26.31847,NEURL1B
140825,,140825,26.31847,NEURL2
93082,,93082,26.31847,NEURL3
84461,,84461,26.31847,NEURL4
9148,,9148,25.52669,NEURL1
4760,,4760,25.52669,NEUROD1
4761,,4761,26.31847,NEUROD2
58158,,58158,25.52669,NEUROD4
63974,,63974,26.31847,NEUROD6
4762,,4762,26.31847,NEUROG1
63973,,63973,26.31847,NEUROG2
50674,,50674,26.31847,NEUROG3
91624,,91624,26.31847,NEXN
4763,,4763,25.52669,NF1
440225,,440225,8.489829,NF1P2
4771,,4771,25.52669,NF2
150372,,150372,26.31847,NFAM1
23114,,23114,25.52669,NFASC
10725,,10725,25.52669,NFAT5
4772,,4772,26.31847,NFATC1
4773,,4773,25.52669,NFATC2
84901,,84901,26.31847,NFATC2IP
4775,,4775,26.31847,NFATC3
4776,,4776,26.31847,NFATC4
4778,,4778,25.52669,NFE2
4779,,4779,25.52669,NFE2L1
4780,,4780,25.52669,NFE2L2
9603,,9603,25.52669,NFE2L3
4774,,4774,25.52669,NFIA
4781,,4781,26.31847,NFIB
4782,,4782,26.31847,NFIC
4783,,4783,25.52669,NFIL3
4784,,4784,26.31847,NFIX
4790,,4790,25.52669,NFKB1
4791,,4791,25.52669,NFKB2
4792,,4792,26.31847,NFKBIA
4793,,4793,25.52669,NFKBIB
84807,,84807,26.31847,NFKBID
4794,,4794,26.31847,NFKBIE
4795,,4795,26.31847,NFKBIL1
4796,,4796,26.31847,TONSL
64332,,64332,26.317228,NFKBIZ
4798,,4798,25.52669,NFRKB
9054,,9054,26.31847,NFS1
27247,,27247,25.52669,NFU1
4799,,4799,26.31847,NFX1
152518,,152518,26.31847,NFXL1
4800,,4800,25.52669,NFYA
4801,,4801,25.52669,NFYB
4802,,4802,25.52669,NFYC
58157,,58157,25.52669,NGB
25983,,25983,26.31847,NGDN
25791,,25791,26.31847,NGEF
4803,,4803,26.31847,NGF
4804,,4804,26.31847,NGFR
27018,,27018,26.31847,BEX3
55768,,55768,26.31847,NGLY1
51335,,51335,25.52669,NGRN
150159,,150159,26.31847,SLC9B1
133308,,133308,25.52669,SLC9B2
100294720,,100294720,26.31847,NHEG1
79840,,79840,26.31847,NHEJ1
4807,,4807,26.31847,NHLH1
4808,,4808,26.31847,NHLH2
378884,,378884,26.31847,NHLRC1
374354,,374354,26.31847,NHLRC2
387921,,387921,26.31847,NHLRC3
283948,,283948,26.31847,NHLRC4
55651,,55651,25.52669,NHP2
4809,,4809,26.31847,SNU13
4810,,4810,26.31847,NHS
57224,,57224,26.31847,NHSL1
340527,,340527,25.52669,NHSL2
84276,,84276,26.31847,NICN1
4811,,4811,26.31847,NID1
22795,,22795,26.31847,NID2
60491,,60491,25.52669,NIF3L1
51199,,51199,25.52669,NIN
4814,,4814,26.31847,NINJ1
4815,,4815,26.31847,NINJ2
22981,,22981,26.31847,NINL
51388,,51388,26.31847,NIP7
123606,,123606,26.31847,NIPA1
81614,,81614,26.31847,NIPA2
152519,,152519,26.31847,NIPAL1
79815,,79815,26.31847,NIPAL2
57185,,57185,26.31847,NIPAL3
348938,,348938,25.52669,NIPAL4
25836,,25836,26.31847,NIPBL
8508,,8508,26.31847,NIPSNAP1
25934,,25934,26.31847,NIPSNAP3A
55335,,55335,26.31847,NIPSNAP3B
11188,,11188,25.52669,NISCH
4817,,4817,26.31847,NIT1
56954,,56954,26.31847,NIT2
79570,,79570,25.52669,NKAIN1
154215,,154215,26.31847,NKAIN2
286183,,286183,26.31847,NKAIN3
128414,,128414,26.31847,NKAIN4
79576,,79576,25.52669,NKAP
222698,,222698,26.31847,NKAPL
85407,,85407,25.52669,NKD1
85409,,85409,26.31847,NKD2
4818,,4818,25.52669,NKG7
28512,,28512,25.52669,NKIRAS1
28511,,28511,25.52669,NKIRAS2
284353,,284353,26.31847,NKPD1
55922,,55922,26.31847,NKRF
4820,,4820,26.31847,NKTR
390010,,390010,26.31847,NKX1-2
7080,,7080,25.52669,NKX2-1
4821,,4821,26.31847,NKX2-2
159296,,159296,25.52669,NKX2-3
644524,,644524,26.31847,NKX2-4
1482,,1482,25.52669,NKX2-5
137814,,137814,26.31847,NKX2-6
26257,,26257,26.31847,NKX2-8
4824,,4824,25.52669,NKX3-1
579,,579,26.31847,NKX3-2
4825,,4825,25.52669,NKX6-1
84504,,84504,26.31847,NKX6-2
157848,,157848,26.31847,NKX6-3
54475,,54475,26.31847,NLE1
22871,,22871,25.52669,NLGN1
57555,,57555,25.52669,NLGN2
54413,,54413,26.31847,NLGN3
57502,,57502,26.31847,NLGN4X
22829,,22829,26.31847,NLGN4Y
51701,,51701,25.52669,NLK
57486,,57486,26.31847,NLN
197358,,197358,26.31847,NLRC3
58484,,58484,26.31847,NLRC4
84166,,84166,25.52669,NLRC5
338322,,338322,26.31847,NLRP10
204801,,204801,26.31847,NLRP11
22861,,22861,25.52669,NLRP1
91662,,91662,26.31847,NLRP12
126204,,126204,26.31847,NLRP13
338323,,338323,26.31847,NLRP14
55655,,55655,26.31847,NLRP2
114548,,114548,25.52669,NLRP3
147945,,147945,26.31847,NLRP4
126206,,126206,26.31847,NLRP5
171389,,171389,25.52669,NLRP6
199713,,199713,25.52669,NLRP7
126205,,126205,26.31847,NLRP8
338321,,338321,26.31847,NLRP9
79671,,79671,26.31847,NLRX1
4828,,4828,26.31847,NMB
4829,,4829,25.52669,NMBR
51068,,51068,26.31847,NMD3
4830,,4830,25.52669,NME1
654364,,654364,26.31847,NME1-NME2
4831,,4831,25.52669,NME2
283458,,283458,8.489829,NME2P1
4832,,4832,26.31847,NME3
4833,,4833,26.31847,NME4
8382,,8382,26.31847,NME5
10201,,10201,26.31847,NME6
29922,,29922,26.31847,NME7
9111,,9111,26.31847,NMI
64802,,64802,25.52669,NMNAT1
23057,,23057,26.31847,NMNAT2
349565,,349565,26.31847,NMNAT3
57407,,57407,26.31847,NMRAL1
129521,,129521,26.31847,NMS
4836,,4836,25.52669,NMT1
9397,,9397,26.31847,NMT2
10874,,10874,25.52669,NMU
10316,,10316,26.31847,NMUR1
56923,,56923,26.31847,NMUR2
4826,,4826,25.52669,NNAT
4837,,4837,26.31847,NNMT
23530,,23530,25.52669,NNT
28987,,28987,26.31847,NOB1
135935,,135935,26.31847,NOBOX
26155,,26155,26.31847,NOC2L
64318,,64318,26.31847,NOC3L
79050,,79050,26.31847,NOC4L
10392,,10392,25.52669,NOD1
64127,,64127,25.52669,NOD2
4838,,4838,25.52669,NODAL
9241,,9241,26.31847,NOG
79954,,79954,26.31847,NOL10
25926,,25926,26.31847,NOL11
79159,,79159,26.31847,NOL12
8996,,8996,25.52669,NOL3
8715,,8715,26.31847,NOL4
